record_ID,source_1,source_2,link,basis_of_record,scientific_name,original_name,infraspecific_info,authority,revised_name,revised_infraspecific_info,revised_authority,synonym_resolved,latitude_WGS84,longitude_WGS84,day,month,year,TDWG3_region,TDWG1_name,institution_code,collection_code,gbif_occurrence_id,main_collector,other_collectors,collector_code,curation_change,contributor,incidences
109,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.076389,-121.414722,,,1987,CAL,NORTHERN AMERICA,CHSC,CHSC045073,2417970719,,,NA,NA,,
110,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.145556,-121.4175,,,1988,CAL,NORTHERN AMERICA,CHSC,CHSC052279,2417975456,,,NA,NA,,
111,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.023333,-121.418889,,,1988,CAL,NORTHERN AMERICA,CHSC,CHSC052278,2417975006,,,NA,NA,,
112,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.038889,-121.420833,,,1992,CAL,NORTHERN AMERICA,CHSC,CHSC059008,2417980778,,,NA,NA,,
113,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.001389,-121.428333,,,2010,CAL,NORTHERN AMERICA,CHSC,CHSC105671,2418036564,,,NA,NA,,
114,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.1075,-121.428889,,,1987,CAL,NORTHERN AMERICA,CHSC,CHSC045074,2417969194,,,NA,NA,,
115,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.500278,-121.429444,,,1984,CAL,NORTHERN AMERICA,CHSC,CHSC055545,2417979214,,,NA,NA,,
116,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.894167,-121.4325,,,1987,CAL,NORTHERN AMERICA,CHSC,CHSC052284,2417975715,,,NA,NA,,
117,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.076944,-121.450278,,,1989,CAL,NORTHERN AMERICA,CHSC,CHSC052275,2417977775,,,NA,NA,,
118,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.024444,-121.453611,,,1986,CAL,NORTHERN AMERICA,CAS,18463,1426066891,,,NA,NA,,
119,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.982222,-121.472222,,,1987,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
120,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.459722,-121.476667,,,1987,CAL,NORTHERN AMERICA,CAS,19752,1426201637,,,NA,NA,,
121,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.031389,-121.489444,,,2014,CAL,NORTHERN AMERICA,CHSC,CHSC113937,2418038795,,,NA,NA,,
122,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.355,-121.505,,,2009,CAL,NORTHERN AMERICA,CHSC,CHSC102687,2418032652,,,NA,NA,,
123,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.041389,-121.526944,,,2004,CAL,NORTHERN AMERICA,CHSC,CHSC092355,2418027710,,,NA,NA,,
124,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.419722,-121.531944,,,2009,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
125,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.059167,-121.579167,,,1988,CAL,NORTHERN AMERICA,CHSC,CHSC049388,2417975729,,,NA,NA,,
126,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,44.4054,-121.8807,,,1995,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
127,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.901,-122.0653,,,1995,ORE,NORTHERN AMERICA,OSC,OSC184401,51780791,,,NA,NA,,
128,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,44.2762,-122.138,,,1963,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
129,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.8863,-122.144,,,1993,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
130,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.9438,-122.1624,,,1995,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
131,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.357222,-122.1925,,,1987,CAL,NORTHERN AMERICA,CAS,19770,1426195825,,,NA,NA,,
132,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,44.6896,-122.327,,,1996,ORE,NORTHERN AMERICA,OSC,OSC184986,51785816,,,NA,NA,,
133,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.2166,-122.4713,,,2000,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
134,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.078333,-122.745,,,2010,ORE,NORTHERN AMERICA,CHSC,CHSC106928,2418036303,,,NA,NA,,
135,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.36278,-122.76917,,,1958,CAL,NORTHERN AMERICA,UCR,,2422496731,,,NA,NA,,
136,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.39639,-122.80667,,,1958,CAL,NORTHERN AMERICA,UCR,,2422496621,,,NA,NA,,
137,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.4375,-122.82528,,,1960,CAL,NORTHERN AMERICA,UCR,,2422499434,,,NA,NA,,
138,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.42194,-122.82861,,,1958,CAL,NORTHERN AMERICA,UCR,,2422495784,,,NA,NA,,
139,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,39.748611,-122.8825,,,1994,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
140,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.035278,-122.902222,,,1987,CAL,NORTHERN AMERICA,CAS,20304,1426163880,,,NA,NA,,
141,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.933611,-122.969444,,,2008,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
142,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.204288,-122.969789,,,2017,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
143,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.19483,-122.98558,,,2017,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
144,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.50222,-122.99972,,,1954,CAL,NORTHERN AMERICA,UCR,,2422495999,,,NA,NA,,
145,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.45472,-123.05111,,,1957,CAL,NORTHERN AMERICA,UCR,,2422495245,,,NA,NA,,
146,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,38.30556,-123.05889,,,1960,NA,NORTHERN AMERICA,UCR,,2422496685,,,NA,NA,,
147,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,41.942778,-123.170833,,,1982,CAL,NORTHERN AMERICA,CHSC,CHSC040136,2417966443,,,NA,NA,,
148,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,42.0931,-123.4011,,,1996,ORE,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
149,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abrupta Mack.,Carex abrupta,,Mack.,Carex abrupta,,Mack.,FALSE,40.603889,-123.549722,,,2009,CAL,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
150,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.948712,-71.073101,,,1960,MAS,NORTHERN AMERICA,F,V0304318F,1228191620,,,NA,NA,,
151,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.8365,-71.15596,,,1957,MAS,NORTHERN AMERICA,VT,UVMVT046695,2573076711,,,NA,NA,,
152,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.83333333,-71.16666667,,,1957,MAS,NORTHERN AMERICA,MO,17122,NA,,,NA,NA,,
153,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.83333333,-71.16666667,21,6,1961,MAS,NORTHERN AMERICA,MO,19-251,NA,,,NA,NA,,
154,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.83333333,-71.16666667,24,6,1957,MAS,NORTHERN AMERICA,MO,17-122,NA,,,NA,NA,,
155,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.83333333,-71.16666667,28,6,1961,MAS,NORTHERN AMERICA,MO,19-277,NA,,,NA,NA,,
156,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.83333333,-71.16666667,29,6,1960,MAS,NORTHERN AMERICA,MO,18-569,NA,,,NA,NA,,
157,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.528333,-71.584722,,,2002,RHO,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
158,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.41916,-72.26083,,,1997,CNT,NORTHERN AMERICA,UConn,CONN00101273,415976883,,,NA,NA,,
159,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.99166,-72.40972,,,1992,CNT,NORTHERN AMERICA,UConn,CONN00101276,415976886,,,NA,NA,,
160,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.56222,-72.65055,,,1976,CNT,NORTHERN AMERICA,UConn,CONN00101277,415976887,,,NA,NA,,
161,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.36027,-72.9725,,,1976,CNT,NORTHERN AMERICA,UConn,CONN00101279,415976889,,,NA,NA,,
162,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.98944,-73.09583,,,1994,CNT,NORTHERN AMERICA,UConn,CONN00150494,675233849,,,NA,NA,,
163,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.41305,-73.20666,,,1990,CNT,NORTHERN AMERICA,UConn,CONN00101274,415976884,,,NA,NA,,
164,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.96166,-73.30833,,,1984,CNT,NORTHERN AMERICA,UConn,CONN00160976,699272517,,,NA,NA,,
165,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,41.67555,-73.50777,,,1992,NWY,NORTHERN AMERICA,UConn,CONN00101275,415976885,,,NA,NA,,
166,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,40.955932,-73.931248,,,1981,NWJ,NORTHERN AMERICA,NY,2234048,1930256455,,,NA,NA,,
167,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.5042,-75.1006,,,2011,DEL,NORTHERN AMERICA,NY,2330582,1930381550,,,NA,NA,,
168,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.4986,-75.2572,,,2015,DEL,NORTHERN AMERICA,NY,3218552,1928951371,,,NA,NA,,
169,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.4561,-75.3178,,,2015,DEL,NORTHERN AMERICA,NY,3218693,1928936083,,,NA,NA,,
170,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.286342,-75.364056,,,2012,MRY,NORTHERN AMERICA,NY,2256536,1931232222,,,NA,NA,,
171,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.7494,-75.3944,,,2015,DEL,NORTHERN AMERICA,NY,3218624,1928165777,,,NA,NA,,
172,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.7803,-75.4389,,,2015,DEL,NORTHERN AMERICA,NY,3218596,1928704819,,,NA,NA,,
173,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.2919,-75.455,,,2015,MRY,NORTHERN AMERICA,NY,3217387,1927933845,,,NA,NA,,
174,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.2628,-75.4628,,,2015,MRY,NORTHERN AMERICA,NY,3217563,1929143455,,,NA,NA,,
175,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.126606,-75.488003,,,2013,MRY,NORTHERN AMERICA,NY,2532666,1929327401,,,NA,NA,,
176,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.0975,-75.4908,,,2013,MRY,NORTHERN AMERICA,USF,272820,1503273027,,,NA,NA,,
177,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.378119,-75.494594,,,2012,MRY,NORTHERN AMERICA,NY,2201050,1930722791,,,NA,NA,,
178,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.377131,-75.512631,,,2012,MRY,NORTHERN AMERICA,NY,2147616,1928707177,,,NA,NA,,
179,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.2169,-75.5325,,,2015,MRY,NORTHERN AMERICA,NY,3218403,1929545850,,,NA,NA,,
180,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.421972,-75.569,,,2012,MRY,NORTHERN AMERICA,NY,2219022,1930724108,,,NA,NA,,
181,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.6203,-75.6439,,,2011,DEL,NORTHERN AMERICA,NY,2330588,1928150028,,,NA,NA,,
182,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.191389,-75.647222,,,2006,DEL,NORTHERN AMERICA,MICH,1359751,1989290240,,,NA,NA,,
183,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.3508,-75.6708,,,2011,DEL,NORTHERN AMERICA,NY,879692,1928010986,,,NA,NA,,
184,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.3403,-75.6847,,,2015,DEL,NORTHERN AMERICA,NY,3217289,1927854351,,,NA,NA,,
185,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.3875,-75.690833,,,1999,DEL,NORTHERN AMERICA,MICH,1359796,1988634207,,,NA,NA,,
186,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.757914,-75.730806,,,2013,MRY,NORTHERN AMERICA,NY,2544702,1931310965,,,NA,NA,,
187,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.75172,-75.74164,,,2010,MRY,NORTHERN AMERICA,NY,2234085,1930674971,,,NA,NA,,
188,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.7614,-75.7428,,,2009,MRY,NORTHERN AMERICA,NA,,NA,,,NA,NA,,
189,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.3494,-75.7442,,,2015,DEL,NORTHERN AMERICA,NY,3217468,1928572246,,,NA,NA,,
190,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.73527778,-75.74722222,25,5,2013,MRY,NORTHERN AMERICA,MO,19318,NA,,,NA,NA,,
191,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.737278,-75.748117,,,2013,MRY,NORTHERN AMERICA,NY,2595349,1930614083,,,NA,NA,,
192,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.71464,-75.88422,,,2012,MRY,NORTHERN AMERICA,NY,2147617,1928622187,,,NA,NA,,
193,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.464642,-75.886397,,,2013,MRY,NORTHERN AMERICA,NY,2532689,1928950573,,,NA,NA,,
194,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.58233,-75.91306,,,2014,MRY,NORTHERN AMERICA,NY,2330026,1929242683,,,NA,NA,,
195,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.535725,-75.930431,,,2014,MRY,NORTHERN AMERICA,NY,2736888,1929347419,,,NA,NA,,
196,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.95036,-75.94067,,,2018,MRY,NORTHERN AMERICA,NY,4106017,2382937125,,,NA,NA,,
197,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.751261,-76.034833,,,2014,MRY,NORTHERN AMERICA,NY,2708204,1930895477,,,NA,NA,,
198,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.795458,-76.063597,,,2012,MRY,NORTHERN AMERICA,NY,2219001,1928870556,,,NA,NA,,
199,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.961914,-76.192128,,,2012,MRY,NORTHERN AMERICA,NY,2256493,1928467740,,,NA,NA,,
200,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.525,-76.5144,,,2000,MRY,NORTHERN AMERICA,US,3410220,1321114549,,,NA,NA,,
201,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.0768,-76.8145,,,2013,MRY,NORTHERN AMERICA,US,3725281,2236043872,,,NA,NA,,
202,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,39.0389,-76.8833,,,1953,MRY,NORTHERN AMERICA,US,2176887,1321951788,,,NA,NA,,
203,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.5708,-76.8958,,,2003,MRY,NORTHERN AMERICA,US,3462887,1318327723,,,NA,NA,,
204,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,34.894667,-76.925688,,,1951,NCA,NORTHERN AMERICA,F,V0304327F,1228459363,,,NA,NA,,
205,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,38.995,-76.9267,,,1951,MRY,NORTHERN AMERICA,US,2133135,1317251288,,,NA,NA,,
206,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,36.405833,-76.991111,,,2003,NCA,NORTHERN AMERICA,MICH,1359802,1988949221,,,NA,NA,,
207,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,34.99675,-77.00064,,,2010,NCA,NORTHERN AMERICA,MICH,1459090,1989077230,,,NA,NA,,
208,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,35.02895,-77.13544,,,2010,NCA,NORTHERN AMERICA,MICH,1459091,1988684578,,,NA,NA,,
209,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.6535,-79.1622,,,2012,SCA,NORTHERN AMERICA,USCH,,1849169050,,,NA,NA,,
210,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.9078,-80.1681,,,2013,SCA,NORTHERN AMERICA,USCH,,1849144301,,,NA,NA,,
211,online_database,TROPICOS,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,35.33333333,-80.25,,,1951,NCA,NORTHERN AMERICA,MO,51129,NA,,,NA,NA,,
212,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.2741,-80.3953,,,2012,SCA,NORTHERN AMERICA,USCH,,1849189629,,,NA,NA,,
213,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.7021,-80.5368,,,2014,SCA,NORTHERN AMERICA,USCH,,1849143285,,,NA,NA,,
214,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.5982,-80.5638,,,2001,SCA,NORTHERN AMERICA,MICH,1359784,1989315824,,,NA,NA,,
215,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,34.2164,-80.5971,,,2005,SCA,NORTHERN AMERICA,USCH,,1849108640,,,NA,NA,,
216,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.782247,-80.678265,,,2016,SCA,NORTHERN AMERICA,USCH,,1849092568,,,NA,NA,,
217,online_database,GBIF,,PRESERVED_SPECIMEN,Carex abscondita Mack.,Carex abscondita,,Mack.,Carex abscondita,,Mack.,FALSE,33.9169,-80.8186,,,2008,SCA,NORTHERN AMERICA,USCH,,1849137056,,,NA,NA,,
